0,1,2,3,4,5,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4092519283294678,-0.13299894869327544,0.1091829165816307,0.9672500491142273,-0.06947179675102234,0.08007986843585968,1.164750099182129
1.4381864070892334,-0.13244870841503142,0.10769429802894592,0.9635000228881836,-0.06943767309188843,0.08004548400640488,1.1642500162124634
1.4647409915924072,-0.13380522072315215,0.1089811772108078,0.9655000567436218,-0.06945473492145539,0.08006267249584198,1.1644999980926514
1.4954400062561035,-0.13244453608989715,0.10875961929559708,0.9635000228881836,-0.06933352142572403,0.08123411238193512,1.162750005722046
1.530932903289795,-0.1324075812101364,0.10873139649629593,0.9632500410079956,-0.06945291697978974,0.08135637640953064,1.1644999980926514
1.583303689956665,-0.13248567819595336,0.10772224515676498,0.9637500643730164,-0.06942061871290207,0.08002830296754837,1.1640000343322754
1.6126573085784912,-0.1334742659330368,0.10766220837831497,0.9632500410079956,-0.07072937279939652,0.08133706450462341,1.1642500162124634
1.6466624736785889,-0.13134499430656432,0.1087355837225914,0.9632500410079956,-0.07080055564641953,0.08011242747306824,1.1652500629425049
1.680589199066162,-0.13233365654945373,0.10867495834827423,0.9627500176429749,-0.07069470524787903,0.08130212873220444,1.1637500524520874
1.7130539417266846,-0.13270326495170592,0.10895716398954391,0.9652500748634338,-0.06678260654211045,0.081272654235363,1.1632500886917114
1.7471802234649658,-0.13266631007194518,0.10892893373966217,0.9650000333786011,-0.06943767309188843,0.08004548400640488,1.1642500162124634
1.7801804542541504,-0.13244453608989715,0.10875961929559708,0.9635000228881836,-0.06948704063892365,0.08139131218194962,1.165000081062317
1.8134284019470215,-0.1324075812101364,0.10873139649629593,0.9632500410079956,-0.07072937279939652,0.08133706450462341,1.1642500162124634
1.8462481498718262,-0.1323378139734268,0.10761047154664993,0.9627500176429749,-0.06670185714960099,0.07989435642957687,1.162000060081482
1.880418062210083,-0.13256373047828673,0.10671191662549973,0.9642500281333923,-0.07067920804023743,0.07999211549758911,1.1635000705718994
1.913339376449585,-0.13237478375434875,0.107638418674469,0.9630000591278076,-0.06940175384283066,0.08130397647619247,1.1637500524520874
1.9459893703460693,-0.13233365654945373,0.10867495834827423,0.9627500176429749,-0.0706427001953125,0.08124973624944687,1.1630001068115234
1.9811060428619385,-0.13149588346481322,0.1077822893857956,0.9642500281333923,-0.07067736774682999,0.08128466457128525,1.1635000705718994
2.0126402378082275,-0.13248567819595336,0.10772224515676498,0.9637500643730164,-0.0707640478014946,0.08137200027704239,1.164750099182129
2.04606294631958,-0.13248150587081908,0.10878784209489822,0.9637500643730164,-0.07071387559175492,0.08002648502588272,1.1640000343322754
2.079130172729492,-0.13324666559696197,0.10855789482593536,0.9617500305175781,-0.06930121570825577,0.07990798354148865,1.16225004196167
2.112338066101074,-0.13248567819595336,0.10772224515676498,0.9637500643730164,-0.07074670284986496,0.0813545286655426,1.1644999980926514
2.145660877227783,-0.13251846075057983,0.10881605744361877,0.9640000462532043,-0.06943767309188843,0.08004548400640488,1.1642500162124634
2.178675413131714,-0.13355702698230743,0.10558674484491348,0.9637500643730164,-0.06802481949329377,0.08121846616268158,1.162500023841858
2.21237850189209,-0.13237062633037566,0.10870318114757538,0.9630000591278076,-0.0693694481253624,0.07997673749923706,1.1632500886917114
2.2456676959991455,-0.1323378139734268,0.10761047154664993,0.9627500176429749,-0.07071203529834748,0.08131960034370422,1.1640000343322754
2.280282497406006,-0.13237478375434875,0.107638418674469,0.9630000591278076,-0.07073121309280396,0.08004367351531982,1.1642500162124634
2.3149001598358154,-0.13351150393486022,0.10769014805555344,0.9635000228881836,-0.07073121309280396,0.08004367351531982,1.1642500162124634
2.34624981880188,-0.13223107695579528,0.10646291077136993,0.9620000720024109,-0.07069654554128647,0.08000930398702621,1.1637500524520874
2.37911057472229,-0.1333914005756378,0.10973513126373291,0.9627500176429749,-0.07071387559175492,0.08002648502588272,1.1640000343322754
2.412283182144165,-0.1322227919101715,0.10859030485153198,0.9620000720024109,-0.07069654554128647,0.08000930398702621,1.1637500524520874
2.4452719688415527,-0.13200101792812347,0.10842098295688629,0.9605000615119934,-0.06940356433391572,0.08001111447811127,1.1637500524520874
2.478625774383545,-0.13358597993850707,0.10774603486061096,0.9640000462532043,-0.0706427001953125,0.08124973624944687,1.1630001068115234
2.5120887756347656,-0.13226390421390533,0.10755458474159241,0.9622500538825989,-0.06810872048139573,0.08130580186843872,1.1637500524520874
2.548051118850708,-0.13248150587081908,0.10878784209489822,0.9637500643730164,-0.07066187053918839,0.07997492700815201,1.1632500886917114
2.578594446182251,-0.1312024050951004,0.1075587347149849,0.9622500538825989,-0.07062536269426346,0.08123226463794708,1.162750005722046
